Time_min,Phase,Alt_ft,Vx_ms,Vz_fpm,Vtotal_ms,Theta_deg,Alpha_deg,Elevator_deg,Throttle_pct,L_over_W,T_over_D
19.8833333333333,Cruise,32650.1670407553,166.220781368043,-2627.35264802373,166.759331251343,2.68647666580274,7.26650504897265,-4.7894039014485,0,1.00410502885379,0
19.9,Cruise,32606.4616692032,166.262136187606,-2619.18709864711,166.797775506555,2.60165787276083,7.16957195011326,-4.84108657281637,0,0.997867715627565,0
19.9166666666667,Cruise,32562.8083091462,166.304466671622,-2619.42377617507,166.840251392234,2.56161408121336,7.13649358981003,-4.85468954122808,0,0.997109510257124,0
19.9333333333333,Cruise,32519.1620323293,166.346694233413,-2616.49754823232,166.880638827846,2.5924344332039,7.16488020855015,-4.80666606150556,0,1.00158860986872,0
19.95,Cruise,32475.642353504,166.385634981308,-2604.10421187387,166.913638299721,2.64525431779245,7.19189588492072,-4.73929114456174,0,1.00586957419313,0
19.9666666666667,Cruise,32432.3834481925,166.419560608138,-2586.63463201781,166.939982192927,2.65753417333335,7.16710879959936,-4.70737854281044,0,1.00561470833592,0
19.9833333333333,Cruise,32389.3945248256,166.449783307249,-2573.00301128529,166.964748490569,2.61791455064542,7.10088627930549,-4.72123366485846,0,1.00175327094748,0
20,Cruise,32346.5686402477,166.47886032567,-2566.95544466402,166.991567448673,2.56897748889973,7.04376367925992,-4.74381173884707,0,0.998678492610172,0
20.0166666666667,Cruise,32303.8065536593,166.507853082304,-2564.17348962557,167.019294525621,2.55541270106707,7.0289296602736,-4.73594106055175,0,0.999258535780728,0
20.0333333333333,Cruise,32261.1120930021,166.535584283665,-2557.96641754355,167.044028077092,2.57878749735452,7.04182457311608,-4.6960757007249,0,1.00220409307242,0
20.05,Cruise,32218.5678748066,166.560237972718,-2546.39962530052,167.063533050313,2.6033432339996,7.04294001921548,-4.65540888662087,0,1.00406477237223,0
20.0666666666667,Cruise,32176.2205941564,166.582418967696,-2538.19403685823,167.083366947419,2.48996418479012,6.89684247740088,-4.92970365775651,0,0.993108091056994,0
